Name,Slug,Cuisine,Price Level,Average Price,Currency,Rating,Review Count,Street,Zip Code,Locality,Country,Latitude,Longitude
Le Cottage Elysée,le-cottage-elysee,Français,2,26,EUR,8.4,28,14 Rue Lincoln,75008,Paris,France,48.8703691,2.3035922
Orchidée Khmer Thaï,orchidee-khmer-thai,Asiatique,2,25,EUR,9.2,176,4 Rue Castex,75004,Paris,France,48.8526452,2.3662569
Le Dokhan's,le-dokhan-s,Français,3,40,EUR,0,2,117 Rue Lauriston,75116,Paris,France,48.8663357,2.2868089
Restaurant La Croisiere,restaurant-la-croisiere,Méditérranéen,2,22,EUR,9.2,172,2 Rue de Marivaux,75002,Paris,France,48.8704271,2.3373762
La Terrasse d'Italie,la-terrasse-d-italie,Italien,2,25,EUR,8.6,89,21 Av. d'Italie,75013,Paris,France,48.8288174,2.3567283
La Vie d'Ange,la-vie-d-ange,Français,3,42,EUR,9.4,770,41 Boulevard Saint-Jacques,75014,Paris,France,48.8324059,2.3373993
Santa Maria,santa-maria,Italien,2,23,EUR,0,4,91 Rue Amelot,75011,Paris,France,48.8606202,2.3677837
Helia Grands Boulevards,helia-grands-boulevards,Méditérranéen,2,24,EUR,9.5,228,3 Rue Rougemont,75009,Paris,France,48.87149609999999,2.345778999999999
Le Molière,le-moliere,Français,3,33,EUR,8.8,349,"12, rue de Buci",75006,Paris,France,48.854050941411,2.3372700214385986
Le Village Madeleine,le-village-madeleine,Français,3,36,EUR,9,680,14 Rue Tronchet,75008,Paris,France,48.8718073,2.3259714
Borei,borei,Thaïlandais,1,18,EUR,9.3,183,3 Rue Ernest Cresson,75014,Paris,France,48.8323099,2.3300242
Adam et Eve Cafe,adam-et-eve-cafe,Vegan,2,21,EUR,9.2,85,41 Rue Saint-Honoré,75001,Paris,France,48.8607923,2.3454785
Little Vietnam,little-vietnam,Vietnamien,2,26,EUR,9.2,51,31 Rue des Peupliers,75013,Paris,France,48.8234293,2.353255700000001
Fuuga Ya,fuuga-ya,Asiatique,2,20,EUR,9.3,44,330 Rue Saint-Martin,75003,Paris,France,48.8686737,2.3556561
Trionfo			,trionfo,Italien,3,31,EUR,8.7,360,"11, rue de l'Étoile			
",75017,Paris,France,48.877009592391,2.295830011367798
Un Bol d'Amour,un-bol-d-amour,Asiatique,2,20,EUR,9.3,20,366 Rue de Vaugirard,75015,Paris,France,48.8347902,2.2913676
Le SpeakArt Bar,le-speakart-bar,Cuisine du monde,3,35,EUR,0,83,1-3 Rue Caulaincourt,75018,Paris,France,48.8852314,2.3296845
Due Fratelli,due-fratelli,Européen,2,24,EUR,9.1,47,6 Rue Aristide Bruant,75018,Paris,France,48.8852745,2.3353312
Le Duo D&S,le-duo-d-s,Français,2,22,EUR,9.5,1048,3 Rue des Feuillantines,75005,Paris,France,48.841167,2.3428959
Shang Palace - Shangri-La Paris,shang-palace-shangri-la-paris,Chinois,4,182,EUR,9,1076,"10, avenue d'Iena",75016,Paris,France,48.86392,2.29336
Gaya,gaya,Français,4,80,EUR,9.8,537,6 Rue de Saint-Simon,75007,Paris,France,48.8565779,2.3239868
Fujiyaki,fujiyaki,Japonais,2,23,EUR,9.1,724,20 Rue Henry Monnier,75009,Paris,France,48.8802385,2.3375987
Chez Bertrand,chez-bertrand,Français,3,40,EUR,8.4,80,99 Av. des Ternes,75017,Paris,France,48.8803998,2.2857079
Creperie La Petite Bretonne,creperie-la-petite-bretonne,Crêperie,2,24,EUR,6.7,26,48 Rue Mouffetard,75005,Paris,France,48.8434435,2.3493499
Alma,alma,Corse,2,26,EUR,8.8,54,10 Rue Mandar,75002,Paris,France,48.86574390000001,2.3458021
Ecru Kitchen,ecru-kitchen,Cuisine du monde,2,25,EUR,9.7,1280,4 Rue Audran,75018,Paris,France,48.8849931,2.3359577
Pierre Sang In Oberkampf,pierre-sang-in-oberkampf,Français,3,50,EUR,9.2,1348,55 Rue Oberkampf,75011,Paris,France,48.8647784,2.3722958
L'Écume Saint-Honoré,l-ecume-saint-honore,Français,3,38,EUR,8.2,197,"6, rue du Marché Saint-Honoré",75001,Paris,France,48.866089925559,2.3313000202178955
Prenzo,prenzo,Italien,1,17,EUR,9.6,58,73 Rue de Clichy,75009,Paris,France,48.8820953,2.3279282
Little Napoli,little-napoli,Italien,1,18,EUR,8.6,327,5 Rue du Pot de Fer,75005,Paris,France,48.8428974,2.3491291
Armani/Ristorante,armani-ristorante,Italien,4,143,EUR,9,892,"7, Place du Québec",75006,Paris,France,48.8537534,2.3325331
Le Dauphin,le-dauphin,Français,4,59,EUR,8.2,240,131 Avenue Parmentier,75011,Paris,France,48.869447,2.3711154
Ma Dame,ma-dame,Français,3,50,EUR,8.9,69,12 Rue de Marignan,75008,Paris,France,48.8685127,2.3066142
Bistrot Belhara,bistrot-belhara,Français,3,51,EUR,9.4,890,"23, rue Duvivier",75007,Paris,France,48.85642,2.30745
La Baignoire,la-baignoire,Français,3,47,EUR,9.1,49,7 Rue Notre Dame de Bonne Nouvelle,75002,Paris,France,48.8697165,2.3496815
Nishikura,nishikura,Asiatique,1,19,EUR,8.9,11,12 Rue du Faubourg Poissonnière,75010,Paris,France,48.8715944,2.3483354
Il Cuoco Galante,il-cuoco-galante,Français,3,40,EUR,9.2,51,36 Rue Condorcet,75009,Paris,France,48.8800191,2.3451555
Crêperie L'Atelier Artisan Crêpier - Bercy Village,creperie-l-atelier-artisan-crepier-bercy-village,Crêperie,2,22,EUR,7.5,80,32 Cr Saint-Emilion,75012,Paris,France,48.8329567,2.3866823
Mufasa,mufasa,Africain,1,18,EUR,9.2,100,132 Rue Lecourbe,75015,Paris,France,48.8423356,2.3008258
Talai Lamo,talai-lamo,,2,23,EUR,9.4,559,18 Boulevard Exelmans,75016,Paris,France,48.8407239,2.2661113
Le Petit Médicis,le-petit-medicis,Français,3,34,EUR,8.8,892,13 Rue de Médicis,75006,Paris,France,48.848037,2.3400861
Al Dente,al-dente,Italien,3,46,EUR,9.1,261,"38, rue de Varenne",75007,Paris,France,48.854050941411,2.3235299587249756
Doran Doran,doran-doran,Coréen,2,25,EUR,9.3,1703,8 Rue Sainte-Beuve,75006,Paris,France,48.8441191,2.329452
Chanceux Galande,chanceux-galande,Français,2,20,EUR,9.3,413,63 Rue Galande,75005,Paris,France,48.8516784,2.3466548
MONBLEU Faubourg Montmartre,monbleu-faubourg-montmartre,Français,2,25,EUR,9,360,37 Rue du Faubourg Montmartre,75009,Paris,France,48.8741,2.342127
Aichi,aichi,Asiatique,2,25,EUR,9.5,502,72 Rue des Gravilliers,75003,Paris,France,48.8645346,2.3546551
Osteria del Sesto,osteria-del-sesto,Italien,3,35,EUR,9.3,844,11 Rue de la Grande Chaumière,75006,Paris,France,48.8422128,2.3306851
Indonésia,indonesia,Indonésienne,2,27,EUR,9.4,1611,"12, rue de Vaugirard",75006,Paris,France,48.849181319965,2.339629888534546
Le Timbaud,le-timbaud,Français,2,25,EUR,8.2,102,26 Av. de la République,75011,Paris,France,48.8658327,2.3705376
Il nuovo,il-nuovo,Méditérranéen,3,38,EUR,7.5,14,192 Rue de Courcelles,75017,Paris,France,48.8857912,2.2967395
P'tit Musset,p-tit-musset,Français,3,45,EUR,9.4,6138,"132, rue Cardinet",75017,Paris,France,48.886610004766,2.3131000995635986
Krishna Bhavan Paris 10ème,krishna-bhavan-paris-10eme,Indien,1,18,EUR,8.4,55,24 Rue Cail,75010,Paris,France,48.8828895,2.3596408
Nossa Churrasqueira Paris 11,nossa-churrasqueira-paris-11,Portugais,2,25,EUR,9.5,995,147 Bd de Charonne,75011,Paris,France,48.8579677,2.3904187
Noodle Therapie,noodle-therapie,Chinois,2,22,EUR,8.8,8,7 Rue Saint-Augustin,75002,Paris,France,48.86880240000001,2.3375575
Baca'v Paris,baca-v-paris,Européen,3,40,EUR,9.1,583,6 Rue des Fossés Saint-Marcel,75005,Paris,France,48.8391013,2.355969
La Prohibition,la-prohibition,Européen,3,33,EUR,0,65,12 Rue du Bourg l'abbé,75003,Paris,France,48.8641607,2.3517688
Comptoir rivoli,comptoir-rivoli,,1,18,EUR,9.1,120,24 Rue de Rivoli,75004,Paris,France,48.85597269999999,2.3584599
Café du Louvre,cafe-du-louvre,Français,3,40,EUR,7.2,31,3 Av. de l'Opéra,75001,Paris,France,48.8641064,2.3348895
Nagoya,nagoya,Japonais,1,18,EUR,9.4,192,58 Boulevard du Montparnasse,75015,Paris,France,48.844261,2.322098
La Porteña,la-portena,Argentin,2,20,EUR,9.3,129,3 Rue Muller,75018,Paris,France,48.8867025,2.347066
Miam Miam Gourmet,miam-miam-gourmet,Asiatique,1,16,EUR,0,9,70 Rue de Charenton,75012,Paris,France,48.8490942,2.3745022
Mashita,mashita,Asiatique,3,32,EUR,9.3,353,9 Rue Poirier de Narçay,75014,Paris,France,48.824146,2.324581
Iki,iki,Japonais,1,18,EUR,8.5,19,8 Boulevard de l'Hôpital,75005,Paris,France,48.8425749,2.3634258
Beirut Bowl - By L'Étoile du Liban,beirut-bowl-by-l-etoile-du-liban,Libanais,2,25,EUR,8.8,160,"16, rue Notre-Dame-de-Lorette",75009,Paris,France,48.877862590995,2.3380799293518066
Au Palais du Grand Moghol,au-palais-du-grand-moghol,Indien,2,23,EUR,8.8,2502,"9, rue Gérando",75009,Paris,France,48.882533754809,2.345860004425049
Delta Sharing Food,delta-sharing-food,Français,2,25,EUR,9.7,728,8 Rue Princesse,75006,Paris,France,48.8524045,2.3343512
Gamelle,gamelle,Français,2,29,EUR,9.3,46,33 Avenue Daumesnil,75012,Paris,France,48.8479623,2.3743738
EdDar Restaurant Paris 15,eddar-restaurant-paris-15,Tunisien,2,25,EUR,8.9,152,13 Rue Mademoiselle,75015,Paris,France,48.8438176,2.2945224
Triode,triode,Asiatique,1,17,EUR,0,109,109 Rue Amelot,75011,Paris,France,48.8617504,2.3674411
Le 46,le-46,Français,3,33,EUR,9.4,464,46 Rue Falguière,75015,Paris,France,48.8420367,2.3147758
Le Chat Noir,le-chat-noir,Français,2,29,EUR,8.5,49,68 Bd de Clichy,75018,Paris,France,48.8836255,2.3340538
La Mi Fa - Bistronomie de Quartier,la-mi-fa-bistronomie-de-quartier,Français,3,35,EUR,9.6,573,33 Rue Pétion,75011,Paris,France,48.8597237,2.3806618
L'Ange 20,l-ange-20,Français,3,40,EUR,9.3,1110,44 Rue des Tournelles,75004,Paris,France,48.8558155,2.3674045
Mutfak,mutfak,Turc,1,16,EUR,9.8,247,9 Rue Rondelet,75012,Paris,France,48.8468007,2.3851121
Artisan du Burger - Grenelle,artisan-du-burger-grenelle,Américain,1,15,EUR,8.5,310,206 Rue de Grenelle,75007,Paris,France,48.85701419999999,2.3036689
Casa Botticelli,casa-botticelli,Italien,2,26,EUR,9.6,484,142 Boulevard de Charonne,75020,Paris,France,48.8562022,2.395136
Madhupur,madhupur,Indien,1,19,EUR,8.7,105,9 Rue Sorbier,75020,Paris,France,48.8681081,2.3903941
Maison Edgar,maison-edgar,Français,3,33,EUR,9.1,564,232 Boulevard Raspail,75014,Paris,France,48.8396655,2.3300811
Seb Café,seb-cafe,Italien,2,25,EUR,8.9,2147,12 Rue Auber,75009,Paris,France,48.8728825,2.3290334
Pita Paris,pita-paris,Israelien,2,20,EUR,6.3,88,6 Rue des Trois Frères,75018,Paris,France,48.8838936,2.3417262
19 darù,19-daru,Italien,3,49,EUR,9,565,19 Rue Daru,75008,Paris,France,48.8784565,2.3024931
Marcus Pizze Amore,marcus-pizze-amore,Italien,3,30,EUR,9.7,315,4 Rue Bichat,75010,Paris,France,48.8697719,2.3692631
Fung Shun,fung-shun,Chinois,2,21,EUR,8.1,95,34 Avenue de Choisy,75013,Paris,France,48.8222796,2.363154
Visconti Madeleine,visconti-madeleine,Italien,3,48,EUR,9.1,2685,"4, rue de l'Arcade",75008,Paris,France,48.871023140035,2.323349952697754
Petit Gangnam,petit-gangnam,Asiatique,2,20,EUR,9.3,54,134 Rue de Crimée,75019,Paris,France,48.8864808,2.3817164
Bistro K,bistro-k,Français,2,25,EUR,9.4,16,140 Rue de la Roquette,75011,Paris,France,48.8578488,2.3814705
La Chouette Paris 15,la-chouette-paris-15,Français,2,29,EUR,9.2,1078,143 Av. Emile Zola,75015,Paris,France,48.8471627,2.2952886
Thyme on Time - Traiteur & Four Libanais,thyme-on-time-traiteur-four-libanais,Libanais,1,18,EUR,9.1,20,61 Rue La Boétie,75008,Paris,France,48.8730359,2.3121839
Saïko,saiko,Asiatique,2,26,EUR,9.4,54,4 Rue Armand Carrel,75019,Paris,France,48.8827093,2.3810517
Poppy,poppy,Français,2,29,EUR,9,16,10 Rue Coquillière,75001,Paris,France,48.8636522,2.3435719
Restaurant Banak cuisine de Tibet,restaurant-banak-cuisine-de-tibet,,1,18,EUR,9.6,249,3 Rue Pierre Larousse,75014,Paris,France,48.8284345,2.3149493
L’Afrodisiac - Paris 8,l-afrodisiac-paris-8,Africain,3,38,EUR,7.5,576,3 Rue de Courcelles,75008,Paris,France,48.8732967,2.31118
Anwal,anwal,Marocain,1,19,EUR,0,13,2 Rue des Petits Carreaux,75002,Paris,France,48.8664151,2.347299199999999
Baguette Restaurant,baguette-restaurant,Asiatique,2,26,EUR,9.6,236,16 Rue Marie Stuart,75002,Paris,France,48.8651159,2.347515
Itacate - Saveurs du Mexique,itacate-saveurs-du-mexique,Mexicain,1,19,EUR,8.7,975,94 Rue Saint Honoré,75001,Paris,France,48.8616064,2.3424939
Gilda,gilda,Français,3,30,EUR,9.1,55,78 Av. des Ternes,75017,Paris,France,48.8800081,2.2894401
DokiDoki - Paris 8,dokidoki-paris-8,Japonais,2,29,EUR,9.4,240,11 Rue Marbeuf,75008,Paris,France,48.8678705,2.3023268
Crêperie La Belle Bio,creperie-la-belle-bio,Crêperie,2,24,EUR,9.1,148,49 Rue de Paradis,75010,Paris,France,48.8755035,2.349554
Le Petit Pasteur,le-petit-pasteur,Français,2,21,EUR,7.7,70,52 Rue des Volontaires,75015,Paris,France,48.8395458,2.3092929
Kimgogi,kimgogi,Coréen,2,25,EUR,9.2,187,60 Rue de Bagnolet,75020,Paris,France,48.85755340000001,2.3995546
Libshop - Lebanese Street Food,libshop-lebanese-street-food,Libanais,2,20,EUR,9.1,1061,96 Rue Saint-Denis,75001,Paris,France,48.8632154,2.3501317
Au Babylone,au-babylone,Français,2,28,EUR,8.7,168,13 Rue de Babylone,75007,Paris,France,48.8515931,2.3231763
Pokesake,pokesake,Hawaien,2,21,EUR,0,29,25 Bd de Bonne Nouvelle,75010,Paris,France,48.8701739,2.3493929
Madras Bhavan,madras-bhavan,Indien,1,19,EUR,7.6,9,180 Rue du Faubourg Saint-Denis,75010,Paris,France,48.880475,2.3578167
Piment thaï 21,piment-thai-21,Asiatique,2,22,EUR,8.7,924,21 Rue Saint-Jacques,75005,Paris,France,48.85158,2.3460565
Chikara,chikara,Japonais,1,16,EUR,8.8,113,13 Rue de Monttessuy,75007,Paris,France,48.8592606,2.2983817
Le Pont de Tokyo,le-pont-de-tokyo,Japonais,2,20,EUR,9.3,105,44 Rue des Acacias,75017,Paris,France,48.877171,2.2929328
La Condesa Paris,la-condesa-paris,Cuisine du monde,4,120,EUR,9.6,16,13 Rue Rodier,75009,Paris,France,48.8782256,2.342585399999999
Bella Regina,bella-regina,Italien,1,18,EUR,9.1,7,40 Rue des Cloys,75018,Paris,France,48.8931956,2.337723999999999
Deli Việt,deli-viet,Vietnamien,2,24,EUR,0,0,12 Av. de Villars,75007,Paris,France,48.8519745,2.3133681
FONDUE ZHANGGE 巴黎涨格重庆老火锅,fondue-zhangge,Chinois,2,25,EUR,0,0,43 Bd de Sébastopol,75001,Paris,France,48.8615302,2.3496369
Luppolo Bar ,luppolo-bar,Italien,1,15,EUR,9,88,31 Rue Victor Massé,75009,Paris,France,48.88090529999999,2.3373448
DokiDoki - Paris 1,dokidoki-paris-1,Japonais,2,29,EUR,9.3,439,59 Rue Jean-Jacques Rousseau,75001,Paris,France,48.86441019999999,2.343987199999999
Akira Back,akira-back,Japonais,4,135,EUR,9.4,476,33 Av. George V,75008,Paris,France,48.869143,2.3006579
Anna Maison GRF,anna-maison-grf,Français,4,70,EUR,8.7,22,37 Rue Saint-Ferdinand,75017,Paris,France,48.87769979999999,2.2877836
La Quincaillerie,la-quincaillerie,Français,2,27,EUR,9.3,49,76 Rue du Faubourg Saint-Denis,75010,Paris,France,48.8732262,2.3549
Mijo T,mijo-t,Français,3,46,EUR,9.5,711,6 Rue Victor Letalle,75020,Paris,France,48.8671342,2.3851954
Étude,etude,Français,4,143,EUR,9.4,452,14 Rue du Bouquet de Longchamp,75116,Paris,France,48.8658555,2.2908867
MALA MALA 李二家麻辣烫 13区店,mala-mala-13,Chinois,1,18,EUR,9.5,4,7 Av. d'Italie,75013,Paris,France,48.8299397,2.3564864
Tesoro d'Italia,tesoro-d-italia,Italien,3,33,EUR,8.7,197,7 Rue Rougemont,75009,Paris,France,48.8717139,2.345785
Mitbah ( ex Mizrahi),mitbah-ex-mizrahi,Oriental,2,20,EUR,8.8,12,28 Rue de Turin,75008,Paris,France,48.88187660000001,2.3247013
Bleu Coupole,bleu-coupole,Français,3,30,EUR,8.7,576,64 Bd Haussmann,75008,Paris,France,48.8739752,2.3280554
L'Art Du Quotidien,l-art-du-quotidien,Français,3,40,EUR,9.5,35,98 R. de Lévis,75017,Paris,France,48.8851244,2.3111493
L'Escudella,l-escudella,Français,4,60,EUR,9.4,578,41 Av. de Ségur,75007,Paris,France,48.8505445,2.3092115
Kiccho,kiccho,Japonais,3,30,EUR,8.6,5,11 Rue de la Verrerie,75004,Paris,France,48.85715769999999,2.3549718
Assaporare,assaporare,Italien,3,42,EUR,9.6,587,"7/9, rue Saint-Nicolas",75012,Parigi,France,48.850893271798,2.3742899894714355
Café HARCOURT,cafe-harcourt,Français,3,45,EUR,9,414,6 Rue de Lota,75016,Paris,France,48.8673907,2.2758982
Les Sans-Culottes,les-sans-culottes,Français,2,25,EUR,7.6,4,27 Rue de Lappe,75011,Paris,France,48.8536333,2.3730982
La Nouvelle Gare,la-nouvelle-gare,Français,2,25,EUR,8,21,49 Bd Vincent Auriol,75013,Paris,France,48.83530589999999,2.3697924
Safado,safado,Méditérranéen,3,33,EUR,9.4,9,3 Rue de Tracy,75002,Paris,France,48.8679214,2.3531087
La Brigade Réaumur,la-brigade-reaumur,Français,1,15,EUR,7.8,376,108 Rue Réaumur,75002,Paris,France,48.8675514,2.3469909
Lhasa Noodles,lhasa-noodles,,1,18,EUR,9.4,24,195 Rue La Fayette,75010,Paris,France,48.8808751,2.362295
Les Cèdres du Liban,les-cedres-du-liban,Libanais,2,29,EUR,9.3,2262,"5, avenue du Maine",75015,Paris,France,48.844444280171,2.3200700283050537
Il Pinocchio,il-pinocchio,Italien,2,21,EUR,8.6,105,101 Rue de la Croix Nivert,75015,Paris,France,48.8426459,2.2950248
Charli's Crew,charli-s-crew,Anglais,2,20,EUR,9,75,14 Rue Mandar,75002,Paris,France,48.8658227,2.3453006
La Famiglia,la-famiglia,Italien,4,64,EUR,8.6,1468,2 Rue Waldeck-Rousseau,75017,Paris,France,48.8795913,2.2866414
Thai Panthong,thai-panthong,Thaïlandais,3,33,EUR,9,658,"37, rue de l'Ouest",75014,Paris,France,48.83647,2.3203
Le WokCafe Paris,le-wokcafe-paris,Asiatique,2,20,EUR,9.6,657,33 Rue Pascal,75013,Paris,France,48.836733,2.3489296
Les Quatre Saisons,les-quatre-saisons,Coréen,2,26,EUR,9.1,1572,17 Avenue Emile Zola,75015,Paris,France,48.846318,2.279509
Toto Sushi,toto-sushi,Japonais,2,20,EUR,8.6,197,151 Rue de Charenton,75012,Paris,France,48.8450838,2.3825517
Les Foodies,les-foodies,Français,4,59,EUR,9,1818,6 square Sainte-Croix de la Bretonnerie,75004,Paris,France,48.8583532,2.3549328
Okasushi (sushi sashi),okasushi-sushi-sashi,Japonais,2,29,EUR,9.3,287,38 Avenue Bosquet,75007,Paris,France,48.8567709,2.3041572
Pompeï Pizza,pompei-pizza,Italien,2,20,EUR,9.7,73,24 Rue Brézin,75014,Paris,France,48.8314076,2.327587
Partages,partages,Français,2,25,EUR,8.9,119,116 Bd du Montparnasse,75014,Paris,France,48.8415086,2.3303719
Bar 1807- Hôtel Napoléon,bar-1807-hotel-napoleon,Français,3,40,EUR,9.3,447,40 Avenue de Friedland,75008,Paris,France,48.8743417,2.2981409
Gusti Gusto,gusti-gusto,Italien,2,23,EUR,8.9,404,130 Rue Legendre,75017,Paris,France,48.8888732,2.3225587
Maker Mogador,maker-mogador,Américain,2,22,EUR,8.9,174,28 Rue de Mogador,75009,Paris,France,48.8755874,2.3313628
Crêperie du Palais,creperie-du-palais,Crêperie,1,16,EUR,8.6,79,23 Allée Colette Heilbronner,75017,Paris,France,48.8925461,2.3097552
Café Cassette,cafe-cassette,Français,3,39,EUR,7.8,718,73 Rue de Rennes,75006,Paris,France,48.8507159,2.330575
L'étoile Longchamp,l-etoile-longchamp,Marocain,1,15,EUR,9.4,232,19 Rue de Longchamp,75116,Paris,France,48.8648241,2.2907932
Le Faham by Kelly Rangama,le-faham-by-kelly-rangama,Français,4,98,EUR,9.5,488,108 Rue Cardinet,75017,Paris,France,48.885508,2.3118679
La Damascèna,la-damascena,Syrien,1,16,EUR,9.7,18,38 Rue Dauphine,75006,Paris,France,48.8543947,2.3389318
L'Homme Bleu,l-homme-bleu,Oriental,3,31,EUR,9.7,1771,55 Bis Rue Jean-Pierre Timbaud,75011,Paris,France,48.8669519,2.3743395
Prik Thai Maine,prik-thai-maine,Thaïlandais,3,43,EUR,9.3,1999,"160, avenue du Maine",75014,Paris,France,48.833188562006,2.3245201110839844
Coquin,coquin,Cuisine du monde,2,25,EUR,8.8,190,119 Rue des Amandiers,75020,Paris,France,48.868118,2.3881808
Sweetalk TaklaMakan Spécialité Ouïghours,sweetalk-taklamakan-specialite-ouighours,Asiatique,1,19,EUR,9.4,114,129 Rue Lecourbe,75015,Paris,France,48.8419754,2.3011473
Sushi Juliette,sushi-juliette,Japonais,2,21,EUR,9.5,585,63 Rue Daguerre,75014,Paris,France,48.835144,2.3266138
Ty Breiz,ty-breiz,Français,2,25,EUR,9.5,237,52 Boulevard de Vaugirard,75015,Paris,France,48.8408641,2.3154407
Arlette remet le couvert,arlette-remet-le-couvert,Cuisine du monde,3,31,EUR,9.5,589,44 Rue Lamartine,75009,Paris,France,48.8767001,2.340901
Majorelle,majorelle,Libanais,1,15,EUR,0,1,173 Rue de Vaugirard,75015,Paris,France,48.8432501,2.3138989
Auburn,auburn,Français,3,34,EUR,8.3,469,2 Rue Édouard VII,75009,Paris,France,48.8706284,2.329284
La Place - Grand Hôtel Champs-Elysées,la-place-grand-hotel-champs-elysees,Français,4,57,EUR,8.1,809,"78 bis, avenue Marceau",75008,Paris,France,48.872009222748,2.296750068664551
Minori,minori,Japonais,2,25,EUR,8.5,129,14 Rue Cloche Percé,75004,Paris,France,48.8563373,2.357313
Café Rosa,cafe-rosa,Français,2,26,EUR,8.8,36,46 Rue Césaria Évora,75019,Paris,France,48.8977629,2.3756758
Kyoto,kyoto,Japonais,2,23,EUR,8.2,145,20 Boulevard Exelmans,75016,Paris,France,48.8408574,2.265856
Le Garde Robe,le-garde-robe,Français,3,35,EUR,9.4,410,41 Rue de l'Arbre Sec,75001,Paris,France,48.8610404,2.3421833
La Brigade Mk2 Bibliothèque,la-brigade-mk2-bibliotheque,Français,2,20,EUR,9,46,134 Av. de France,75013,Paris,France,48.83203,2.375665
La Mère Lachaise,la-mere-lachaise,Cuisine du monde,2,23,EUR,9.4,792,78 Bd de Ménilmontant,75020,Paris,France,48.8643178,2.3863214
Om Shiva,om-shiva,Indien,2,22,EUR,9.5,1933,28 Rue Saint-Lazare,75009,Paris,France,48.876809,2.336474
Epicure - Le Bristol Paris,epicure-le-bristol-paris,Français,4,310,EUR,9.7,708,112 Rue du Faubourg Saint-Honoré,75008,Paris,France,48.8717232,2.3148206
La Villa Borghese,la-villa-borghese,Italien,2,23,EUR,8.9,1299,"27, rue Bréa",75006,Paris,France,48.842337948453,2.3296899795532227
L'Athena,l-athena,Français,2,21,EUR,0,1,16 Rue Saint-Marc,75002,Paris,France,48.8706133,2.3405103
Phobar,phobar,Vietnamien,2,22,EUR,9.1,184,51 Rue de la Victoire,75009,Paris,France,48.8750926,2.3354693
Bourgogne Sud,bourgogne-sud,Français,3,35,EUR,9.1,5001,"14, rue de Clichy",75009,Paris,France,48.878126014095,2.3301100730895996
Juste Leblanc,juste-leblanc,Fusion,1,19,EUR,8.9,433,83 Rue Leblanc,75015,Paris,France,48.8370873,2.27796
Spezia Piadina & Co,spezia-piadina-co,Italien,2,25,EUR,8.8,2691,23 Rue des Mathurins,75008,Paris,France,48.8730946,2.3260004
Le Pot O'Lait,le-pot-o-lait,Crêperie,2,22,EUR,9.3,549,41 Rue Censier,75005,Paris,France,48.8399073,2.3518061
Cucina Mutualité,cucina-mutualite,Italien,4,54,EUR,8.5,1184,20 Rue Saint-Victor,75005,Paris,France,48.8485595,2.3508061
Dessirier,dessirier,Français,4,85,EUR,9.2,1949,"9, place du Maréchal Juin",75017,Paris,France,48.884899274475,2.296600103378296
La Cantine de Quentin,la-cantine-de-quentin,Européen,2,25,EUR,9.1,178,90 Rue de Prony,75017,Paris,France,48.8841753,2.3003922
